module_name,module_slug,book,family,source_path,source_commit,line_count,url,upstream_url
TauLib.BookI.Sets.CantorRefutation,book-i-sets-cantor-refutation,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/CantorRefutation.lean,cb5e83015b54dd72eba560953fe2461820078757,230,/corpus/taulib/docs/book-i-sets-cantor-refutation/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/CantorRefutation.lean
TauLib.BookI.Sets.Counting,book-i-sets-counting,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/Counting.lean,cb5e83015b54dd72eba560953fe2461820078757,187,/corpus/taulib/docs/book-i-sets-counting/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/Counting.lean
TauLib.BookI.Sets.Membership,book-i-sets-membership,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/Membership.lean,cb5e83015b54dd72eba560953fe2461820078757,152,/corpus/taulib/docs/book-i-sets-membership/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/Membership.lean
TauLib.BookI.Sets.Operations,book-i-sets-operations,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/Operations.lean,cb5e83015b54dd72eba560953fe2461820078757,336,/corpus/taulib/docs/book-i-sets-operations/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/Operations.lean
TauLib.BookI.Sets.OrbitSets,book-i-sets-orbit-sets,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/OrbitSets.lean,cb5e83015b54dd72eba560953fe2461820078757,301,/corpus/taulib/docs/book-i-sets-orbit-sets/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/OrbitSets.lean
TauLib.BookI.Sets.Powerset,book-i-sets-powerset,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/Powerset.lean,cb5e83015b54dd72eba560953fe2461820078757,141,/corpus/taulib/docs/book-i-sets-powerset/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/Powerset.lean
TauLib.BookI.Sets.UniqueInfinity,book-i-sets-unique-infinity,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/UniqueInfinity.lean,cb5e83015b54dd72eba560953fe2461820078757,264,/corpus/taulib/docs/book-i-sets-unique-infinity/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/UniqueInfinity.lean
TauLib.BookI.Sets.Universe,book-i-sets-universe,BookI,Sets,taulib-sources/project/TauLib/BookI/Sets/Universe.lean,cb5e83015b54dd72eba560953fe2461820078757,159,/corpus/taulib/docs/book-i-sets-universe/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Sets/Universe.lean
TauLib.BookI.Topos.CartesianProduct,book-i-topos-cartesian-product,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/CartesianProduct.lean,cb5e83015b54dd72eba560953fe2461820078757,123,/corpus/taulib/docs/book-i-topos-cartesian-product/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/CartesianProduct.lean
TauLib.BookI.Topos.CircularityResolution,book-i-topos-circularity-resolution,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/CircularityResolution.lean,cb5e83015b54dd72eba560953fe2461820078757,435,/corpus/taulib/docs/book-i-topos-circularity-resolution/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/CircularityResolution.lean
TauLib.BookI.Topos.EarnedArrows,book-i-topos-earned-arrows,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/EarnedArrows.lean,cb5e83015b54dd72eba560953fe2461820078757,169,/corpus/taulib/docs/book-i-topos-earned-arrows/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/EarnedArrows.lean
TauLib.BookI.Topos.EarnedTopos,book-i-topos-earned-topos,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/EarnedTopos.lean,cb5e83015b54dd72eba560953fe2461820078757,226,/corpus/taulib/docs/book-i-topos-earned-topos/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/EarnedTopos.lean
TauLib.BookI.Topos.Functors,book-i-topos-functors,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/Functors.lean,cb5e83015b54dd72eba560953fe2461820078757,199,/corpus/taulib/docs/book-i-topos-functors/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/Functors.lean
TauLib.BookI.Topos.H6EarnedCategoricalMachine,book-i-topos-h6-earned-categorical-machine,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/H6EarnedCategoricalMachine.lean,cb5e83015b54dd72eba560953fe2461820078757,305,/corpus/taulib/docs/book-i-topos-h6-earned-categorical-machine/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/H6EarnedCategoricalMachine.lean
TauLib.BookI.Topos.H7CircularityFull,book-i-topos-h7-circularity-full,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/H7CircularityFull.lean,cb5e83015b54dd72eba560953fe2461820078757,255,/corpus/taulib/docs/book-i-topos-h7-circularity-full/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/H7CircularityFull.lean
TauLib.BookI.Topos.H7ClassicalClosure,book-i-topos-h7-classical-closure,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/H7ClassicalClosure.lean,cb5e83015b54dd72eba560953fe2461820078757,295,/corpus/taulib/docs/book-i-topos-h7-classical-closure/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/H7ClassicalClosure.lean
TauLib.BookI.Topos.H7ToposClassifier,book-i-topos-h7-topos-classifier,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/H7ToposClassifier.lean,cb5e83015b54dd72eba560953fe2461820078757,316,/corpus/taulib/docs/book-i-topos-h7-topos-classifier/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/H7ToposClassifier.lean
TauLib.BookI.Topos.InternalHom,book-i-topos-internal-hom,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/InternalHom.lean,cb5e83015b54dd72eba560953fe2461820078757,117,/corpus/taulib/docs/book-i-topos-internal-hom/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/InternalHom.lean
TauLib.BookI.Topos.LimitsSites,book-i-topos-limits-sites,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/LimitsSites.lean,cb5e83015b54dd72eba560953fe2461820078757,239,/corpus/taulib/docs/book-i-topos-limits-sites/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/LimitsSites.lean
TauLib.BookI.Topos.ParaconsistentSoundness,book-i-topos-paraconsistent-soundness,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/ParaconsistentSoundness.lean,cb5e83015b54dd72eba560953fe2461820078757,463,/corpus/taulib/docs/book-i-topos-paraconsistent-soundness/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/ParaconsistentSoundness.lean
TauLib.BookI.Topos.WedgeProduct,book-i-topos-wedge-product,BookI,Topos,taulib-sources/project/TauLib/BookI/Topos/WedgeProduct.lean,cb5e83015b54dd72eba560953fe2461820078757,121,/corpus/taulib/docs/book-i-topos-wedge-product/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookI/Topos/WedgeProduct.lean
TauLib.BookII,book-ii,BookII,,taulib-sources/project/TauLib/BookII.lean,cb5e83015b54dd72eba560953fe2461820078757,114,/corpus/taulib/docs/book-ii/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII.lean
TauLib.BookII.CentralTheorem.BoundaryCharacters,book-ii-central-theorem-boundary-characters,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/BoundaryCharacters.lean,cb5e83015b54dd72eba560953fe2461820078757,419,/corpus/taulib/docs/book-ii-central-theorem-boundary-characters/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/BoundaryCharacters.lean
TauLib.BookII.CentralTheorem.Categoricity,book-ii-central-theorem-categoricity,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/Categoricity.lean,cb5e83015b54dd72eba560953fe2461820078757,386,/corpus/taulib/docs/book-ii-central-theorem-categoricity/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/Categoricity.lean
TauLib.BookII.CentralTheorem.CentralTheorem,book-ii-central-theorem-central-theorem,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/CentralTheorem.lean,cb5e83015b54dd72eba560953fe2461820078757,454,/corpus/taulib/docs/book-ii-central-theorem-central-theorem/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/CentralTheorem.lean
TauLib.BookII.CentralTheorem.ExtensionsOmegaGerms,book-ii-central-theorem-extensions-omega-germs,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/ExtensionsOmegaGerms.lean,cb5e83015b54dd72eba560953fe2461820078757,393,/corpus/taulib/docs/book-ii-central-theorem-extensions-omega-germs/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/ExtensionsOmegaGerms.lean
TauLib.BookII.CentralTheorem.HartogsExtension,book-ii-central-theorem-hartogs-extension,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/HartogsExtension.lean,cb5e83015b54dd72eba560953fe2461820078757,356,/corpus/taulib/docs/book-ii-central-theorem-hartogs-extension/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/HartogsExtension.lean
TauLib.BookII.CentralTheorem.SheafCohomology,book-ii-central-theorem-sheaf-cohomology,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/SheafCohomology.lean,cb5e83015b54dd72eba560953fe2461820078757,240,/corpus/taulib/docs/book-ii-central-theorem-sheaf-cohomology/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/SheafCohomology.lean
TauLib.BookII.CentralTheorem.YonedaApplied,book-ii-central-theorem-yoneda-applied,BookII,CentralTheorem,taulib-sources/project/TauLib/BookII/CentralTheorem/YonedaApplied.lean,cb5e83015b54dd72eba560953fe2461820078757,341,/corpus/taulib/docs/book-ii-central-theorem-yoneda-applied/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/CentralTheorem/YonedaApplied.lean
TauLib.BookII.Closure.BSDbridge,book-ii-closure-bsdbridge,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/BSDbridge.lean,cb5e83015b54dd72eba560953fe2461820078757,250,/corpus/taulib/docs/book-ii-closure-bsdbridge/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/BSDbridge.lean
TauLib.BookII.Closure.Connection,book-ii-closure-connection,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/Connection.lean,cb5e83015b54dd72eba560953fe2461820078757,231,/corpus/taulib/docs/book-ii-closure-connection/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/Connection.lean
TauLib.BookII.Closure.Curvature,book-ii-closure-curvature,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/Curvature.lean,cb5e83015b54dd72eba560953fe2461820078757,216,/corpus/taulib/docs/book-ii-closure-curvature/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/Curvature.lean
TauLib.BookII.Closure.DiffGeoAgenda,book-ii-closure-diff-geo-agenda,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/DiffGeoAgenda.lean,cb5e83015b54dd72eba560953fe2461820078757,168,/corpus/taulib/docs/book-ii-closure-diff-geo-agenda/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/DiffGeoAgenda.lean
TauLib.BookII.Closure.ForwardBook3,book-ii-closure-forward-book3,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/ForwardBook3.lean,cb5e83015b54dd72eba560953fe2461820078757,232,/corpus/taulib/docs/book-ii-closure-forward-book3/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/ForwardBook3.lean
TauLib.BookII.Closure.GeometricBiSquare,book-ii-closure-geometric-bi-square,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/GeometricBiSquare.lean,cb5e83015b54dd72eba560953fe2461820078757,339,/corpus/taulib/docs/book-ii-closure-geometric-bi-square/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/GeometricBiSquare.lean
TauLib.BookII.Closure.TauManifold,book-ii-closure-tau-manifold,BookII,Closure,taulib-sources/project/TauLib/BookII/Closure/TauManifold.lean,cb5e83015b54dd72eba560953fe2461820078757,326,/corpus/taulib/docs/book-ii-closure-tau-manifold/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Closure/TauManifold.lean
TauLib.BookII.Domains.Cylinders,book-ii-domains-cylinders,BookII,Domains,taulib-sources/project/TauLib/BookII/Domains/Cylinders.lean,cb5e83015b54dd72eba560953fe2461820078757,175,/corpus/taulib/docs/book-ii-domains-cylinders/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Domains/Cylinders.lean
TauLib.BookII.Domains.HolImpliesCont,book-ii-domains-hol-implies-cont,BookII,Domains,taulib-sources/project/TauLib/BookII/Domains/HolImpliesCont.lean,cb5e83015b54dd72eba560953fe2461820078757,152,/corpus/taulib/docs/book-ii-domains-hol-implies-cont/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Domains/HolImpliesCont.lean
TauLib.BookII.Domains.Ultrametric,book-ii-domains-ultrametric,BookII,Domains,taulib-sources/project/TauLib/BookII/Domains/Ultrametric.lean,cb5e83015b54dd72eba560953fe2461820078757,148,/corpus/taulib/docs/book-ii-domains-ultrametric/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Domains/Ultrametric.lean
TauLib.BookII.Enrichment.EnrichmentLadder,book-ii-enrichment-enrichment-ladder,BookII,Enrichment,taulib-sources/project/TauLib/BookII/Enrichment/EnrichmentLadder.lean,cb5e83015b54dd72eba560953fe2461820078757,338,/corpus/taulib/docs/book-ii-enrichment-enrichment-ladder/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Enrichment/EnrichmentLadder.lean
TauLib.BookII.Enrichment.Homological,book-ii-enrichment-homological,BookII,Enrichment,taulib-sources/project/TauLib/BookII/Enrichment/Homological.lean,cb5e83015b54dd72eba560953fe2461820078757,217,/corpus/taulib/docs/book-ii-enrichment-homological/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Enrichment/Homological.lean
TauLib.BookII.Enrichment.SelfDescribing,book-ii-enrichment-self-describing,BookII,Enrichment,taulib-sources/project/TauLib/BookII/Enrichment/SelfDescribing.lean,cb5e83015b54dd72eba560953fe2461820078757,318,/corpus/taulib/docs/book-ii-enrichment-self-describing/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Enrichment/SelfDescribing.lean
TauLib.BookII.Enrichment.SelfEnrichment,book-ii-enrichment-self-enrichment,BookII,Enrichment,taulib-sources/project/TauLib/BookII/Enrichment/SelfEnrichment.lean,cb5e83015b54dd72eba560953fe2461820078757,372,/corpus/taulib/docs/book-ii-enrichment-self-enrichment/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Enrichment/SelfEnrichment.lean
TauLib.BookII.Enrichment.TwoCategories,book-ii-enrichment-two-categories,BookII,Enrichment,taulib-sources/project/TauLib/BookII/Enrichment/TwoCategories.lean,cb5e83015b54dd72eba560953fe2461820078757,465,/corpus/taulib/docs/book-ii-enrichment-two-categories/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Enrichment/TwoCategories.lean
TauLib.BookII.Enrichment.YonedaTheorem,book-ii-enrichment-yoneda-theorem,BookII,Enrichment,taulib-sources/project/TauLib/BookII/Enrichment/YonedaTheorem.lean,cb5e83015b54dd72eba560953fe2461820078757,343,/corpus/taulib/docs/book-ii-enrichment-yoneda-theorem/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Enrichment/YonedaTheorem.lean
TauLib.BookII.Geometry.Betweenness,book-ii-geometry-betweenness,BookII,Geometry,taulib-sources/project/TauLib/BookII/Geometry/Betweenness.lean,cb5e83015b54dd72eba560953fe2461820078757,118,/corpus/taulib/docs/book-ii-geometry-betweenness/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Geometry/Betweenness.lean
TauLib.BookII.Geometry.CausalStructure,book-ii-geometry-causal-structure,BookII,Geometry,taulib-sources/project/TauLib/BookII/Geometry/CausalStructure.lean,cb5e83015b54dd72eba560953fe2461820078757,193,/corpus/taulib/docs/book-ii-geometry-causal-structure/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Geometry/CausalStructure.lean
TauLib.BookII.Geometry.Congruence,book-ii-geometry-congruence,BookII,Geometry,taulib-sources/project/TauLib/BookII/Geometry/Congruence.lean,cb5e83015b54dd72eba560953fe2461820078757,137,/corpus/taulib/docs/book-ii-geometry-congruence/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Geometry/Congruence.lean
TauLib.BookII.Geometry.OrthodoxBridge,book-ii-geometry-orthodox-bridge,BookII,Geometry,taulib-sources/project/TauLib/BookII/Geometry/OrthodoxBridge.lean,cb5e83015b54dd72eba560953fe2461820078757,276,/corpus/taulib/docs/book-ii-geometry-orthodox-bridge/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Geometry/OrthodoxBridge.lean
TauLib.BookII.Geometry.PaschParallel,book-ii-geometry-pasch-parallel,BookII,Geometry,taulib-sources/project/TauLib/BookII/Geometry/PaschParallel.lean,cb5e83015b54dd72eba560953fe2461820078757,190,/corpus/taulib/docs/book-ii-geometry-pasch-parallel/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Geometry/PaschParallel.lean
TauLib.BookII.Hartogs.BndLift,book-ii-hartogs-bnd-lift,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/BndLift.lean,cb5e83015b54dd72eba560953fe2461820078757,475,/corpus/taulib/docs/book-ii-hartogs-bnd-lift/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/BndLift.lean
TauLib.BookII.Hartogs.CalibratedSplitComplex,book-ii-hartogs-calibrated-split-complex,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/CalibratedSplitComplex.lean,cb5e83015b54dd72eba560953fe2461820078757,317,/corpus/taulib/docs/book-ii-hartogs-calibrated-split-complex/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/CalibratedSplitComplex.lean
TauLib.BookII.Hartogs.CanonicalBasis,book-ii-hartogs-canonical-basis,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/CanonicalBasis.lean,cb5e83015b54dd72eba560953fe2461820078757,422,/corpus/taulib/docs/book-ii-hartogs-canonical-basis/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/CanonicalBasis.lean
TauLib.BookII.Hartogs.CategoryStructure,book-ii-hartogs-category-structure,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/CategoryStructure.lean,cb5e83015b54dd72eba560953fe2461820078757,480,/corpus/taulib/docs/book-ii-hartogs-category-structure/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/CategoryStructure.lean
TauLib.BookII.Hartogs.EvolutionOperator,book-ii-hartogs-evolution-operator,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/EvolutionOperator.lean,cb5e83015b54dd72eba560953fe2461820078757,338,/corpus/taulib/docs/book-ii-hartogs-evolution-operator/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/EvolutionOperator.lean
TauLib.BookII.Hartogs.L2Space,book-ii-hartogs-l2-space,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/L2Space.lean,cb5e83015b54dd72eba560953fe2461820078757,243,/corpus/taulib/docs/book-ii-hartogs-l2-space/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/L2Space.lean
TauLib.BookII.Hartogs.LaurentResidue,book-ii-hartogs-laurent-residue,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/LaurentResidue.lean,cb5e83015b54dd72eba560953fe2461820078757,512,/corpus/taulib/docs/book-ii-hartogs-laurent-residue/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/LaurentResidue.lean
TauLib.BookII.Hartogs.MutualDetermination,book-ii-hartogs-mutual-determination,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/MutualDetermination.lean,cb5e83015b54dd72eba560953fe2461820078757,391,/corpus/taulib/docs/book-ii-hartogs-mutual-determination/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/MutualDetermination.lean
TauLib.BookII.Hartogs.SheafCoherence,book-ii-hartogs-sheaf-coherence,BookII,Hartogs,taulib-sources/project/TauLib/BookII/Hartogs/SheafCoherence.lean,cb5e83015b54dd72eba560953fe2461820078757,497,/corpus/taulib/docs/book-ii-hartogs-sheaf-coherence/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Hartogs/SheafCoherence.lean
TauLib.BookII.Interior.ABCDRigidity,book-ii-interior-abcdrigidity,BookII,Interior,taulib-sources/project/TauLib/BookII/Interior/ABCDRigidity.lean,cb5e83015b54dd72eba560953fe2461820078757,151,/corpus/taulib/docs/book-ii-interior-abcdrigidity/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Interior/ABCDRigidity.lean
TauLib.BookII.Interior.BipolarDecomposition,book-ii-interior-bipolar-decomposition,BookII,Interior,taulib-sources/project/TauLib/BookII/Interior/BipolarDecomposition.lean,cb5e83015b54dd72eba560953fe2461820078757,136,/corpus/taulib/docs/book-ii-interior-bipolar-decomposition/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Interior/BipolarDecomposition.lean
TauLib.BookII.Interior.OmegaReadout,book-ii-interior-omega-readout,BookII,Interior,taulib-sources/project/TauLib/BookII/Interior/OmegaReadout.lean,cb5e83015b54dd72eba560953fe2461820078757,166,/corpus/taulib/docs/book-ii-interior-omega-readout/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Interior/OmegaReadout.lean
TauLib.BookII.Interior.Tau3Fibration,book-ii-interior-tau3-fibration,BookII,Interior,taulib-sources/project/TauLib/BookII/Interior/Tau3Fibration.lean,cb5e83015b54dd72eba560953fe2461820078757,180,/corpus/taulib/docs/book-ii-interior-tau3-fibration/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Interior/Tau3Fibration.lean
TauLib.BookII.Interior.TauAdmissible,book-ii-interior-tau-admissible,BookII,Interior,taulib-sources/project/TauLib/BookII/Interior/TauAdmissible.lean,cb5e83015b54dd72eba560953fe2461820078757,200,/corpus/taulib/docs/book-ii-interior-tau-admissible/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Interior/TauAdmissible.lean
TauLib.BookII.Mirror.DimensionalLadder,book-ii-mirror-dimensional-ladder,BookII,Mirror,taulib-sources/project/TauLib/BookII/Mirror/DimensionalLadder.lean,cb5e83015b54dd72eba560953fe2461820078757,511,/corpus/taulib/docs/book-ii-mirror-dimensional-ladder/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Mirror/DimensionalLadder.lean
TauLib.BookII.Mirror.Inventory,book-ii-mirror-inventory,BookII,Mirror,taulib-sources/project/TauLib/BookII/Mirror/Inventory.lean,cb5e83015b54dd72eba560953fe2461820078757,212,/corpus/taulib/docs/book-ii-mirror-inventory/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Mirror/Inventory.lean
TauLib.BookII.Mirror.PhysicsQuadrant,book-ii-mirror-physics-quadrant,BookII,Mirror,taulib-sources/project/TauLib/BookII/Mirror/PhysicsQuadrant.lean,cb5e83015b54dd72eba560953fe2461820078757,304,/corpus/taulib/docs/book-ii-mirror-physics-quadrant/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Mirror/PhysicsQuadrant.lean
TauLib.BookII.Mirror.SignClassification,book-ii-mirror-sign-classification,BookII,Mirror,taulib-sources/project/TauLib/BookII/Mirror/SignClassification.lean,cb5e83015b54dd72eba560953fe2461820078757,307,/corpus/taulib/docs/book-ii-mirror-sign-classification/,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookII/Mirror/SignClassification.lean
