module,path,upstream_path,book,family,line_count,sha256,upstream_url,verify_url
TauLib.BookIII.Physics.StrongSector,taulib-sources/project/TauLib/BookIII/Physics/StrongSector.lean,TauLib/BookIII/Physics/StrongSector.lean,BookIII,Physics,231,8a3357cdbc309c8962d0bbe23e0f445e7dcb5c2c3dd618bd88db132a69ecde89,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Physics/StrongSector.lean,/corpus/taulib/docs/book-iii-physics-strong-sector/
TauLib.BookIII.Prologue.HartogsBulk,taulib-sources/project/TauLib/BookIII/Prologue/HartogsBulk.lean,TauLib/BookIII/Prologue/HartogsBulk.lean,BookIII,Prologue,160,3080adf51361b84f9b8c8a8cfe8658919b74e452c36fc0ed8ef516de6602ddae,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Prologue/HartogsBulk.lean,/corpus/taulib/docs/book-iii-prologue-hartogs-bulk/
TauLib.BookIII.Sectors.BoundaryCharacters,taulib-sources/project/TauLib/BookIII/Sectors/BoundaryCharacters.lean,TauLib/BookIII/Sectors/BoundaryCharacters.lean,BookIII,Sectors,212,3f4b63aefd7e20466dd1c9b694816fc2b0133e4466375ec589bdb182f01816e3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Sectors/BoundaryCharacters.lean,/corpus/taulib/docs/book-iii-sectors-boundary-characters/
TauLib.BookIII.Sectors.Decomposition,taulib-sources/project/TauLib/BookIII/Sectors/Decomposition.lean,TauLib/BookIII/Sectors/Decomposition.lean,BookIII,Sectors,224,ebe66ebee1599e2c2f8bb6b0e8e817ff2753e7fd1b3c3990c79ee8c91d7367c8,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Sectors/Decomposition.lean,/corpus/taulib/docs/book-iii-sectors-decomposition/
TauLib.BookIII.Sectors.LanglandsReflection,taulib-sources/project/TauLib/BookIII/Sectors/LanglandsReflection.lean,TauLib/BookIII/Sectors/LanglandsReflection.lean,BookIII,Sectors,275,7e7c463421947b6c1de381e1fdd1b4c01309cb300e368eb7b44a5e79d88c3782,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Sectors/LanglandsReflection.lean,/corpus/taulib/docs/book-iii-sectors-langlands-reflection/
TauLib.BookIII.Sectors.ParityBridge,taulib-sources/project/TauLib/BookIII/Sectors/ParityBridge.lean,TauLib/BookIII/Sectors/ParityBridge.lean,BookIII,Sectors,183,033caed92178c1040aec7be8c6f1683fba258994c8dea5d9c1d23fd02aa14a84,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Sectors/ParityBridge.lean,/corpus/taulib/docs/book-iii-sectors-parity-bridge/
TauLib.BookIII.Spectral.AdditiveConjectures,taulib-sources/project/TauLib/BookIII/Spectral/AdditiveConjectures.lean,TauLib/BookIII/Spectral/AdditiveConjectures.lean,BookIII,Spectral,228,8fb292d27f8639272252bb97cc2e63f23543b039640ad3ffac44be69510f10de,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/AdditiveConjectures.lean,/corpus/taulib/docs/book-iii-spectral-additive-conjectures/
TauLib.BookIII.Spectral.Adeles,taulib-sources/project/TauLib/BookIII/Spectral/Adeles.lean,TauLib/BookIII/Spectral/Adeles.lean,BookIII,Spectral,259,04dd0c7d399db7027fbdcdee4e05e20ae4e99e9d4ea3afd43e03bac5a6841fae,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/Adeles.lean,/corpus/taulib/docs/book-iii-spectral-adeles/
TauLib.BookIII.Spectral.BipolarClassifier,taulib-sources/project/TauLib/BookIII/Spectral/BipolarClassifier.lean,TauLib/BookIII/Spectral/BipolarClassifier.lean,BookIII,Spectral,270,5b5ce4bb5ab59ed56dddf51a5db7b5759c626258f88efe2c749b58d34f0f3727,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/BipolarClassifier.lean,/corpus/taulib/docs/book-iii-spectral-bipolar-classifier/
TauLib.BookIII.Spectral.CRT,taulib-sources/project/TauLib/BookIII/Spectral/CRT.lean,TauLib/BookIII/Spectral/CRT.lean,BookIII,Spectral,257,ebcfb3851e5bd2f13169f36885186742b34703be113eff4205ffb924635dfeca,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/CRT.lean,/corpus/taulib/docs/book-iii-spectral-crt/
TauLib.BookIII.Spectral.ConfinementBridge,taulib-sources/project/TauLib/BookIII/Spectral/ConfinementBridge.lean,TauLib/BookIII/Spectral/ConfinementBridge.lean,BookIII,Spectral,273,c71fbd56403fa516e0cf3f78f97b12d3ab1c2f4a70c1feec3de3d8770a270c38,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/ConfinementBridge.lean,/corpus/taulib/docs/book-iii-spectral-confinement-bridge/
TauLib.BookIII.Spectral.GoldbachDeep,taulib-sources/project/TauLib/BookIII/Spectral/GoldbachDeep.lean,TauLib/BookIII/Spectral/GoldbachDeep.lean,BookIII,Spectral,232,f846b2fc3851bff3bc0b51da2255da411c10d91b0763d42dfb9a1be8a2473d2b,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/GoldbachDeep.lean,/corpus/taulib/docs/book-iii-spectral-goldbach-deep/
TauLib.BookIII.Spectral.HenselLifting,taulib-sources/project/TauLib/BookIII/Spectral/HenselLifting.lean,TauLib/BookIII/Spectral/HenselLifting.lean,BookIII,Spectral,198,5b7cbd382b3124d84934860582cbe7d01d828fc3b19567667439f6c7d1ef9e94,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/HenselLifting.lean,/corpus/taulib/docs/book-iii-spectral-hensel-lifting/
TauLib.BookIII.Spectral.LocalFields,taulib-sources/project/TauLib/BookIII/Spectral/LocalFields.lean,TauLib/BookIII/Spectral/LocalFields.lean,BookIII,Spectral,230,b551cacb50c064df4a7fb1bf1b9c364e9a836b8deeebeaafb03fb7cdf3ade593,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/LocalFields.lean,/corpus/taulib/docs/book-iii-spectral-local-fields/
TauLib.BookIII.Spectral.ModularForms,taulib-sources/project/TauLib/BookIII/Spectral/ModularForms.lean,TauLib/BookIII/Spectral/ModularForms.lean,BookIII,Spectral,195,653ce7525fa78f155d7eee6499c01d6e2f4b5adf59334a04e88c3dd921b9e287,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/ModularForms.lean,/corpus/taulib/docs/book-iii-spectral-modular-forms/
TauLib.BookIII.Spectral.PrimorialLadder,taulib-sources/project/TauLib/BookIII/Spectral/PrimorialLadder.lean,TauLib/BookIII/Spectral/PrimorialLadder.lean,BookIII,Spectral,193,f435731705946bb5f1b5ca3b667ea2b2f2c77943cfac465c40535c008dd405b2,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/PrimorialLadder.lean,/corpus/taulib/docs/book-iii-spectral-primorial-ladder/
TauLib.BookIII.Spectral.SieveInfrastructure,taulib-sources/project/TauLib/BookIII/Spectral/SieveInfrastructure.lean,TauLib/BookIII/Spectral/SieveInfrastructure.lean,BookIII,Spectral,329,e3314a48c9a4c2cadb5254c3eee22b13ee25a5ca1c27d2956d3e61cecee0adbb,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/SieveInfrastructure.lean,/corpus/taulib/docs/book-iii-spectral-sieve-infrastructure/
TauLib.BookIII.Spectral.Trichotomy,taulib-sources/project/TauLib/BookIII/Spectral/Trichotomy.lean,TauLib/BookIII/Spectral/Trichotomy.lean,BookIII,Spectral,319,430d9373028bcdd958056285718f58108f544725da2f154ab714a6e470beeba5,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/Trichotomy.lean,/corpus/taulib/docs/book-iii-spectral-trichotomy/
TauLib.BookIII.Spectral.TwinPrimeDeep,taulib-sources/project/TauLib/BookIII/Spectral/TwinPrimeDeep.lean,TauLib/BookIII/Spectral/TwinPrimeDeep.lean,BookIII,Spectral,273,27e221c238ae5ac72301032e653f390511ddd6582f9a8eb0150b56675bd2334f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectral/TwinPrimeDeep.lean,/corpus/taulib/docs/book-iii-spectral-twin-prime-deep/
TauLib.BookIII.Spectrum.InterfaceWidth,taulib-sources/project/TauLib/BookIII/Spectrum/InterfaceWidth.lean,TauLib/BookIII/Spectrum/InterfaceWidth.lean,BookIII,Spectrum,158,d13f8b030ac06453f72b23fb995a4d3042221536ff22558575f13652cf6bc096,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectrum/InterfaceWidth.lean,/corpus/taulib/docs/book-iii-spectrum-interface-width/
TauLib.BookIII.Spectrum.KernelHinge,taulib-sources/project/TauLib/BookIII/Spectrum/KernelHinge.lean,TauLib/BookIII/Spectrum/KernelHinge.lean,BookIII,Spectrum,178,6ac0fae4ac25d727dff5d8f737f6afc114b7e53f70507c6ffa1fda97cfa4d5b3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectrum/KernelHinge.lean,/corpus/taulib/docs/book-iii-spectrum-kernel-hinge/
TauLib.BookIII.Spectrum.TTM,taulib-sources/project/TauLib/BookIII/Spectrum/TTM.lean,TauLib/BookIII/Spectrum/TTM.lean,BookIII,Spectrum,328,783c0fddb723baccd32d50681a47ecd480a72490228cf8454f0011720896d2ef,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectrum/TTM.lean,/corpus/taulib/docs/book-iii-spectrum-ttm/
TauLib.BookIII.Spectrum.ThreeSAT,taulib-sources/project/TauLib/BookIII/Spectrum/ThreeSAT.lean,TauLib/BookIII/Spectrum/ThreeSAT.lean,BookIII,Spectrum,197,869faf2047d267e263f34b57643b7f48d416e1ffb63838af1daf82d710bf0a72,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII/Spectrum/ThreeSAT.lean,/corpus/taulib/docs/book-iii-spectrum-three-sat/
TauLib.BookIII,taulib-sources/project/TauLib/BookIII.lean,TauLib/BookIII.lean,BookIII,,117,2fa57774850258459455fe64f7ebf589ecde6dec45edabe1aaf2000d8ff2c1f3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIII.lean,/corpus/taulib/docs/book-iii/
TauLib.BookIV.Arena.ActorsDynamics,taulib-sources/project/TauLib/BookIV/Arena/ActorsDynamics.lean,TauLib/BookIV/Arena/ActorsDynamics.lean,BookIV,Arena,218,a11c8c85234703a9722316167d3f7f526f95347c721763b6ac7ee2a3c78606c2,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Arena/ActorsDynamics.lean,/corpus/taulib/docs/book-iv-arena-actors-dynamics/
TauLib.BookIV.Arena.BoundaryHolonomy,taulib-sources/project/TauLib/BookIV/Arena/BoundaryHolonomy.lean,TauLib/BookIV/Arena/BoundaryHolonomy.lean,BookIV,Arena,237,7492b2621b4ce37e2e4530d231b15bd9b9adfb7189c6dd8505dceff7481e22ce,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Arena/BoundaryHolonomy.lean,/corpus/taulib/docs/book-iv-arena-boundary-holonomy/
TauLib.BookIV.Arena.CoherenceKernel,taulib-sources/project/TauLib/BookIV/Arena/CoherenceKernel.lean,TauLib/BookIV/Arena/CoherenceKernel.lean,BookIV,Arena,199,71bf5599498889dc4d6593bf402f77152b52c968d3429efdd43b90a9f8fd5416,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Arena/CoherenceKernel.lean,/corpus/taulib/docs/book-iv-arena-coherence-kernel/
TauLib.BookIV.Arena.FiveSectors,taulib-sources/project/TauLib/BookIV/Arena/FiveSectors.lean,TauLib/BookIV/Arena/FiveSectors.lean,BookIV,Arena,189,7ebf88b7c9c2a7bb4383bb54a3cba5e190584d7d835345513305d90c4496ebea,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Arena/FiveSectors.lean,/corpus/taulib/docs/book-iv-arena-five-sectors/
TauLib.BookIV.Arena.RefinementTower,taulib-sources/project/TauLib/BookIV/Arena/RefinementTower.lean,TauLib/BookIV/Arena/RefinementTower.lean,BookIV,Arena,149,8d66328bdcb395bc1123e14436f49c09952902ab895ac919c7ad66d116ec0f67,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Arena/RefinementTower.lean,/corpus/taulib/docs/book-iv-arena-refinement-tower/
TauLib.BookIV.Arena.Tau3Arena,taulib-sources/project/TauLib/BookIV/Arena/Tau3Arena.lean,TauLib/BookIV/Arena/Tau3Arena.lean,BookIV,Arena,263,b2b5e06c6871690c1a6fca2b33259f49e2146c96fcba860d3f6c82590de10ae9,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Arena/Tau3Arena.lean,/corpus/taulib/docs/book-iv-arena-tau3-arena/
TauLib.BookIV.Calibration.CalibrationAnchor,taulib-sources/project/TauLib/BookIV/Calibration/CalibrationAnchor.lean,TauLib/BookIV/Calibration/CalibrationAnchor.lean,BookIV,Calibration,259,3baf56728d6f5c15791545ab545bc4165adb45baaa5456ce0fa5ac0c0915d279,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/CalibrationAnchor.lean,/corpus/taulib/docs/book-iv-calibration-calibration-anchor/
TauLib.BookIV.Calibration.CalibrationAnchorExt,taulib-sources/project/TauLib/BookIV/Calibration/CalibrationAnchorExt.lean,TauLib/BookIV/Calibration/CalibrationAnchorExt.lean,BookIV,Calibration,447,819ea08fb6ebc31e6550d9635f46763fcbe560c2dc205724b7f1a5aff772e777,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/CalibrationAnchorExt.lean,/corpus/taulib/docs/book-iv-calibration-calibration-anchor-ext/
TauLib.BookIV.Calibration.ConstantsLedger,taulib-sources/project/TauLib/BookIV/Calibration/ConstantsLedger.lean,TauLib/BookIV/Calibration/ConstantsLedger.lean,BookIV,Calibration,222,7ab1abfa4c87c7be47e6e7ced1902ec0552366087924f7c505baff01779b08f3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/ConstantsLedger.lean,/corpus/taulib/docs/book-iv-calibration-constants-ledger/
TauLib.BookIV.Calibration.ConstantsLedgerExt,taulib-sources/project/TauLib/BookIV/Calibration/ConstantsLedgerExt.lean,TauLib/BookIV/Calibration/ConstantsLedgerExt.lean,BookIV,Calibration,164,81bdeb6a11a5843c41d567984a23ca21e830b3618b832c607bbe4acef709e21f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/ConstantsLedgerExt.lean,/corpus/taulib/docs/book-iv-calibration-constants-ledger-ext/
TauLib.BookIV.Calibration.DimensionalBridge,taulib-sources/project/TauLib/BookIV/Calibration/DimensionalBridge.lean,TauLib/BookIV/Calibration/DimensionalBridge.lean,BookIV,Calibration,331,bfcd3402bf3ca59b43e41090abd087cc186a13b669e722629f77c4c6993857c6,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/DimensionalBridge.lean,/corpus/taulib/docs/book-iv-calibration-dimensional-bridge/
TauLib.BookIV.Calibration.DimensionalBridgeExt,taulib-sources/project/TauLib/BookIV/Calibration/DimensionalBridgeExt.lean,TauLib/BookIV/Calibration/DimensionalBridgeExt.lean,BookIV,Calibration,455,4352c3934b4053b8294f2ecef6c7869dafb9d40695813590549517a42486b9ee,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/DimensionalBridgeExt.lean,/corpus/taulib/docs/book-iv-calibration-dimensional-bridge-ext/
TauLib.BookIV.Calibration.DimensionlessAlpha,taulib-sources/project/TauLib/BookIV/Calibration/DimensionlessAlpha.lean,TauLib/BookIV/Calibration/DimensionlessAlpha.lean,BookIV,Calibration,148,fe0edec3f0825dbcab4121f4cfea8687513f302c47b48a428e0c0a808c6adb8b,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/DimensionlessAlpha.lean,/corpus/taulib/docs/book-iv-calibration-dimensionless-alpha/
TauLib.BookIV.Calibration.DimensionlessCouplings,taulib-sources/project/TauLib/BookIV/Calibration/DimensionlessCouplings.lean,TauLib/BookIV/Calibration/DimensionlessCouplings.lean,BookIV,Calibration,131,a5aa33f3fc0bede6e02d7d93efd7d3a94df4ad7237a7a214c77edbdab6db8396,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/DimensionlessCouplings.lean,/corpus/taulib/docs/book-iv-calibration-dimensionless-couplings/
TauLib.BookIV.Calibration.DimensionlessCouplings2,taulib-sources/project/TauLib/BookIV/Calibration/DimensionlessCouplings2.lean,TauLib/BookIV/Calibration/DimensionlessCouplings2.lean,BookIV,Calibration,124,125aed4ad37ea37eba369855bf37eeca32765d28aaa2486c77d840734892e38d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/DimensionlessCouplings2.lean,/corpus/taulib/docs/book-iv-calibration-dimensionless-couplings2/
TauLib.BookIV.Calibration.DimensionlessNearMatch,taulib-sources/project/TauLib/BookIV/Calibration/DimensionlessNearMatch.lean,TauLib/BookIV/Calibration/DimensionlessNearMatch.lean,BookIV,Calibration,197,142a78a524fd33fe11709f2ad3db307a52aedaf310240df61ee6dd83f3dd2abe,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/DimensionlessNearMatch.lean,/corpus/taulib/docs/book-iv-calibration-dimensionless-near-match/
TauLib.BookIV.Calibration.EpsteinZeta,taulib-sources/project/TauLib/BookIV/Calibration/EpsteinZeta.lean,TauLib/BookIV/Calibration/EpsteinZeta.lean,BookIV,Calibration,229,a1db0eb76ee72425c3ec04f9c6124d27ff876255ce6afc24653136a725865159,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/EpsteinZeta.lean,/corpus/taulib/docs/book-iv-calibration-epstein-zeta/
TauLib.BookIV.Calibration.MassRatioFormula,taulib-sources/project/TauLib/BookIV/Calibration/MassRatioFormula.lean,TauLib/BookIV/Calibration/MassRatioFormula.lean,BookIV,Calibration,429,c7a60b89f63256fb2370bc7b843be91c1b5a1cb120105c115188f02732ab2be8,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/MassRatioFormula.lean,/corpus/taulib/docs/book-iv-calibration-mass-ratio-formula/
TauLib.BookIV.Calibration.RunningRegime,taulib-sources/project/TauLib/BookIV/Calibration/RunningRegime.lean,TauLib/BookIV/Calibration/RunningRegime.lean,BookIV,Calibration,184,eae3dcb6782f5202c876b449d2b183a861f01d74ae4ab51805cc6ed739c3826c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/RunningRegime.lean,/corpus/taulib/docs/book-iv-calibration-running-regime/
TauLib.BookIV.Calibration.SIReference,taulib-sources/project/TauLib/BookIV/Calibration/SIReference.lean,TauLib/BookIV/Calibration/SIReference.lean,BookIV,Calibration,333,1208df9d5da17ca54340498457e89a7fa272bb8da202c0b2f45e9f966fad2c2f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/SIReference.lean,/corpus/taulib/docs/book-iv-calibration-sireference/
TauLib.BookIV.Calibration.SharedOntology,taulib-sources/project/TauLib/BookIV/Calibration/SharedOntology.lean,TauLib/BookIV/Calibration/SharedOntology.lean,BookIV,Calibration,76,4d16b9f7eed7cc020b854cbab700915e66ddd3e58d4461a1f7412eef84338e45,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Calibration/SharedOntology.lean,/corpus/taulib/docs/book-iv-calibration-shared-ontology/
TauLib.BookIV.Coda.CompleteLedger,taulib-sources/project/TauLib/BookIV/Coda/CompleteLedger.lean,TauLib/BookIV/Coda/CompleteLedger.lean,BookIV,Coda,343,645d65a6539c7f35bced9a633bd07454c92916b18043903cebd262ad7f65003a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Coda/CompleteLedger.lean,/corpus/taulib/docs/book-iv-coda-complete-ledger/
TauLib.BookIV.Coda.LawsAsStructure,taulib-sources/project/TauLib/BookIV/Coda/LawsAsStructure.lean,TauLib/BookIV/Coda/LawsAsStructure.lean,BookIV,Coda,269,f2b3b45990f165d824fe5649e1d7554a1b836398289caab004af42f9277ca641,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Coda/LawsAsStructure.lean,/corpus/taulib/docs/book-iv-coda-laws-as-structure/
TauLib.BookIV.Coda.SelfDescribing,taulib-sources/project/TauLib/BookIV/Coda/SelfDescribing.lean,TauLib/BookIV/Coda/SelfDescribing.lean,BookIV,Coda,267,72e857d909e4fbc50694543d7b125abde91176e52e5c1bacf23e9ace7f122a27,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Coda/SelfDescribing.lean,/corpus/taulib/docs/book-iv-coda-self-describing/
TauLib.BookIV.Electroweak.AlphaDerivation,taulib-sources/project/TauLib/BookIV/Electroweak/AlphaDerivation.lean,TauLib/BookIV/Electroweak/AlphaDerivation.lean,BookIV,Electroweak,494,fc7c5ebdc509b20e4c8da7941d93b2b69688daf15c4cc75519ebfbd3c8e4dd65,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/AlphaDerivation.lean,/corpus/taulib/docs/book-iv-electroweak-alpha-derivation/
TauLib.BookIV.Electroweak.EWMixing,taulib-sources/project/TauLib/BookIV/Electroweak/EWMixing.lean,TauLib/BookIV/Electroweak/EWMixing.lean,BookIV,Electroweak,458,597b05ced6e677f7b550cbdfb14c6c9e7339b3201b32fa67230e6752c75c29fe,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/EWMixing.lean,/corpus/taulib/docs/book-iv-electroweak-ewmixing/
TauLib.BookIV.Electroweak.EWProjection,taulib-sources/project/TauLib/BookIV/Electroweak/EWProjection.lean,TauLib/BookIV/Electroweak/EWProjection.lean,BookIV,Electroweak,210,b62c5f729b936a8a0e09a2b3cbd4e4eec7448bd14fed5328d3ca77283b56c13a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/EWProjection.lean,/corpus/taulib/docs/book-iv-electroweak-ewprojection/
TauLib.BookIV.Electroweak.EWSynthesis,taulib-sources/project/TauLib/BookIV/Electroweak/EWSynthesis.lean,TauLib/BookIV/Electroweak/EWSynthesis.lean,BookIV,Electroweak,360,a49121b1844a8b9ac5c0269cc01f365c5f3001212af3d76c209123a5b6701a5f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/EWSynthesis.lean,/corpus/taulib/docs/book-iv-electroweak-ewsynthesis/
TauLib.BookIV.Electroweak.GaugeInvariance,taulib-sources/project/TauLib/BookIV/Electroweak/GaugeInvariance.lean,TauLib/BookIV/Electroweak/GaugeInvariance.lean,BookIV,Electroweak,362,66ed3e45b8b8d664f7063a753866a540b15ed42c44275cb78324648ff42bd1db,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/GaugeInvariance.lean,/corpus/taulib/docs/book-iv-electroweak-gauge-invariance/
TauLib.BookIV.Electroweak.GaugeInvariance2,taulib-sources/project/TauLib/BookIV/Electroweak/GaugeInvariance2.lean,TauLib/BookIV/Electroweak/GaugeInvariance2.lean,BookIV,Electroweak,352,86023f7119f581898bc093f7c7c677ee019e5d41c619d8c4d27593b54af4878a,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/GaugeInvariance2.lean,/corpus/taulib/docs/book-iv-electroweak-gauge-invariance2/
TauLib.BookIV.Electroweak.MajoranaStructure,taulib-sources/project/TauLib/BookIV/Electroweak/MajoranaStructure.lean,TauLib/BookIV/Electroweak/MajoranaStructure.lean,BookIV,Electroweak,248,4e1c62499594cd85af4b39633eb951a342afb6dd3561a5cfccb70b81c7356a75,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/MajoranaStructure.lean,/corpus/taulib/docs/book-iv-electroweak-majorana-structure/
TauLib.BookIV.Electroweak.NeutrinoMode,taulib-sources/project/TauLib/BookIV/Electroweak/NeutrinoMode.lean,TauLib/BookIV/Electroweak/NeutrinoMode.lean,BookIV,Electroweak,748,763a9ccd27f9d102fb13d0eda030972722be654ef86d64897edc2c06d1f63bbf,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/NeutrinoMode.lean,/corpus/taulib/docs/book-iv-electroweak-neutrino-mode/
TauLib.BookIV.Electroweak.PhotonMode,taulib-sources/project/TauLib/BookIV/Electroweak/PhotonMode.lean,TauLib/BookIV/Electroweak/PhotonMode.lean,BookIV,Electroweak,332,d648fa35c0754be0870f8e987743ba0cdd9aec224dd606561c35ba2b985dd15c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookIV/Electroweak/PhotonMode.lean,/corpus/taulib/docs/book-iv-electroweak-photon-mode/
